#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
OMIM	163400	Nievergelt syndrome	NOT	HP:0000271	OMIM:163400	IEA			 	P	NIEVERGELT SYNDROME	HPO:skoehler[2009-02-17]	-	-
OMIM	163400	Nievergelt syndrome	NOT	HP:0001249	OMIM:163400	IEA			 	P	NIEVERGELT SYNDROME	HPO:skoehler[2009-02-17]	-	-
OMIM	163500	Night blindness, congenital stationary, autosomal dominant 2	NOT	HP:0001098	OMIM:163500	TAS			 	P	NIGHT BLINDNESS, CONGENITAL STATIONARY, AUTOSOMAL DOMINANT 2	HPO:probinson[2015-06-02]	-	-
OMIM	163800	Sick sinus syndrome 2		HP:0001645	PMID:17646576	PCS		HP:0040285	 	P	SICK SINUS SYNDROME 2	HPO:probinson[2022-07-09]	0/7	-
OMIM	163800	Sick sinus syndrome 2		HP:0005184	PMID:17646576	PCS		HP:0040285	 	P	SICK SINUS SYNDROME 2	HPO:probinson[2022-07-09]	0/7	-
OMIM	163950	Noonan syndrome 1		HP:0001639	PMID:15240615	PCS		HP:0040285	 	P	NOONAN SYNDROME 1	HPO:probinson[2021-05-20]	0/18	-
OMIM	164300	Oculopharyngeal muscular dystrophy	NOT	HP:0003200	OMIM:164300	TAS			 	P	OCULOPHARYNGEAL MUSCULAR DYSTROPHY	HPO:skoehler[2013-05-30]	-	-
OMIM	164300	Oculopharyngeal muscular dystrophy		HP:0003236	PMID:34225694	PCS		HP:0040285	 	P	OCULOPHARYNGEAL MUSCULAR DYSTROPHY	HPO:probinson[2022-06-04]	0/1	-
OMIM	164680	Onychogryposis, pedal, with keratosis plantaris and coarse hair	NOT	HP:0001231	OMIM:164680	TAS			 	P	ONYCHOGRYPOSIS, PEDAL, WITH KERATOSIS PLANTARIS AND COARSE HAIR	HPO:skoehler[2014-11-27]	-	-
OMIM	166780	Otofaciocervical syndrome		HP:0001256	PMID:16441263	PCS		HP:0040285	 	P	OTOFACIOCERVICAL SYNDROME	HPO:iea[2009-02-17];HPO:probinson[2022-04-24]	0/1	-
OMIM	167100	Hypertrophic osteoarthropathy, primary, autosomal dominant		HP:0100759	PMID:24838973	PCS		HP:0040285	 	P	HYPERTROPHIC OSTEOARTHROPATHY, PRIMARY, AUTOSOMAL DOMINANT	HPO:probinson[2021-10-16]	0/3	FEMALE
OMIM	167210	Pachyonychia congenita 2		HP:0002745	PMID:7539673	PCS		HP:0040285	 	P	PACHYONYCHIA CONGENITA 2	HPO:skoehler[2013-05-30];HPO:probinson[2022-09-02]	0/4	-
OMIM	167320	Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 1		HP:0000726	PMID:16247064	PCS		HP:0040285	 	P	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 1	HPO:skoehler[2012-11-21];HPO:probinson[2022-05-30]	0/4	-
OMIM	167320	Inclusion body myopathy with early-onset paget disease with or without frontotemporal dementia 1		HP:0034159	PMID:15732117	PCS		HP:0040285	 	P	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 1	HPO:probinson[2022-05-30]	0/1	-
OMIM	168300	Paramyotonia congenita of von eulenburg	NOT	HP:0003198	OMIM:168300	TAS			 	P	PARAMYOTONIA CONGENITA OF VON EULENBURG	HPO:skoehler[2012-11-20]	-	-
OMIM	168400	Parastremmatic dwarfism		HP:0001249	PMID:4992387	PCS		HP:0040285	 	P	PARASTREMMATIC DWARFISM	HPO:skoehler[2014-11-26];HPO:probinson[2022-09-21]	0/3	-
OMIM	169000	Patella, familial recurrent dislocation of	NOT	HP:0001388	OMIM:169000	IEA			 	P	PATELLA, FAMILIAL RECURRENT DISLOCATION OF	HPO:skoehler[2010-06-18]	-	-
OMIM	169000	Patella, familial recurrent dislocation of	NOT	HP:0001388	OMIM:169000	TAS			 	P	PATELLA, FAMILIAL RECURRENT DISLOCATION OF	HPO:skoehler[2013-05-30]	-	-
OMIM	169170	Patterson pseudoleprechaunism syndrome	NOT	HP:0000364	OMIM:169170	TAS			 	P	PATTERSON PSEUDOLEPRECHAUNISM SYNDROME	HPO:skoehler[2014-11-26]	-	-
OMIM	170400	Hypokalemic periodic paralysis, type 1		HP:0002486	PMID:18835861	PCS		HP:0040285	 	P	HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1	HPO:skoehler[2012-11-21];HPO:probinson[2022-08-18]	0/1	-
OMIM	170600	Normokalemic periodic paralysis	NOT	HP:0011042	OMIM:170600	TAS			 	P	NORMOKALEMIC PERIODIC PARALYSIS	HPO:probinson[2021-08-22]	-	-
OMIM	170650	Periodontitis, aggressive, 1		HP:0000972	PMID:10662808	PCS		HP:0040285	 	P	PERIODONTITIS, AGGRESSIVE, 1	HPO:skoehler[2010-06-18];HPO:probinson[2022-09-02]	0/4	-
OMIM	171480	Phocomelia-Ectrodactyly, ear malformation, deafness, and sinus arrhythmia	NOT	HP:0001249	PMID:7077621	PCS			 	P	PHOCOMELIA-ECTRODACTYLY, EAR MALFORMATION, DEAFNESS, AND SINUS ARRHYTHMIA	HPO:skoehler[2014-11-26];HPO:probinson[2019-12-10]	-	-
OMIM	173580	Platelet responsiveness to adrenaline, depressed	NOT	HP:0001892	OMIM:173580	TAS			 	P	PLATELET RESPONSIVENESS TO ADRENALINE, DEPRESSED	HPO:skoehler[2010-06-20]	-	-
OMIM	174050	Polycystic liver disease 1 with or without kidney cysts	NOT	HP:0004944	OMIM:174050	IEA			 	P	POLYCYSTIC LIVER DISEASE 1 WITH OR WITHOUT KIDNEY CYSTS	HPO:skoehler[2010-06-20]	-	-
OMIM	174300	Orofaciodigital syndrome V		HP:0002251	PMID:23972372	PCS		HP:0040285	 	P	OROFACIODIGITAL SYNDROME V	HPO:skoehler[2013-11-18];HPO:probinson[2022-03-21]	0/6	-
OMIM	176270	Prader-Willi syndrome	NOT	HP:0001249	OMIM:176270	TAS			 	P	PRADER-WILLI SYNDROME	HPO:skoehler[2014-11-27]	-	-
OMIM	176800	Pronation-Supination of the forearm, impairment of	NOT	HP:0002974	OMIM:176800	TAS			 	P	PRONATION-SUPINATION OF THE FOREARM, IMPAIRMENT OF	HPO:skoehler[2010-06-18]	-	-
OMIM	177170	Pseudoachondroplasia	NOT	HP:0001249	OMIM:177170	TAS			 	P	PSEUDOACHONDROPLASIA	HPO:skoehler[2014-11-26]	-	-
OMIM	179000	Purpura simplex	NOT	HP:0003256	OMIM:179000	TAS			 	P	PURPURA SIMPLEX	HPO:probinson[2009-02-17]	-	-
OMIM	179650	Red cell permeability defect	NOT	HP:0001878	OMIM:179650	TAS			 	P	RED CELL PERMEABILITY DEFECT	HPO:probinson[2009-02-17]	-	-
OMIM	179830	Renal tubular acidosis, proximal	NOT	HP:0002150	OMIM:179830	TAS			 	P	RENAL TUBULAR ACIDOSIS, PROXIMAL	HPO:skoehler[2010-06-18]	-	-
OMIM	179830	Renal tubular acidosis, proximal	NOT	HP:0002748	OMIM:179830	TAS			 	P	RENAL TUBULAR ACIDOSIS, PROXIMAL	HPO:skoehler[2010-06-18]	-	-
OMIM	179830	Renal tubular acidosis, proximal	NOT	HP:0002749	OMIM:179830	TAS			 	P	RENAL TUBULAR ACIDOSIS, PROXIMAL	HPO:skoehler[2010-06-18]	-	-
OMIM	179840	Reticular dystrophy of retinal pigment epithelium	NOT	HP:0000512	OMIM:179840	TAS			 	P	RETICULAR DYSTROPHY OF RETINAL PIGMENT EPITHELIUM	HPO:skoehler[2014-11-27]	-	-
OMIM	180000	Retinal arteries, tortuosity of		HP:0000572	PMID:25228067	PCS		HP:0040285	 	P	RETINAL ARTERIES, TORTUOSITY OF	HPO:skoehler[2010-06-20];HPO:probinson[2022-02-20]	0/3	-
OMIM	180350	Rheumatoid nodulosis	NOT	HP:0001370	OMIM:180350	TAS			 	P	RHEUMATOID NODULOSIS	HPO:skoehler[2010-06-20]	-	-
OMIM	180350	Rheumatoid nodulosis	NOT	HP:0001881	OMIM:180350	TAS			 	P	RHEUMATOID NODULOSIS	HPO:iea[2015-06-04]	-	-
OMIM	180849	Rubinstein-Taybi syndrome 1		HP:0001250	PMID:34795756	PCS		HP:0040285	 	P	RUBINSTEIN-TAYBI SYNDROME 1	HPO:iea[2009-02-17];HPO:probinson[2022-05-06]	0/6	-
OMIM	180860	Silver-Russell syndrome 1	NOT	HP:0000240	OMIM:180860	TAS			 	P	SILVER-RUSSELL SYNDROME 1	HPO:skoehler[2014-11-27]	-	-
OMIM	182150	Simosa craniofacial syndrome		HP:0000364	OMIM:182150	TAS		HP:0040285	 	P	SIMOSA CRANIOFACIAL SYNDROME	HPO:skoehler[2014-11-26];HPO:probinson[2022-05-07]	0/2	-
OMIM	182290	Smith-Magenis syndrome	NOT	HP:0040129	OMIM:182290	TAS			 	P	SMITH-MAGENIS SYNDROME	HPO:skoehler[2015-01-04]	-	-
OMIM	183849	Spondyloepimetaphyseal dysplasia with hypotrichosis	NOT	HP:0000164	OMIM:183849	TAS			 	P	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH HYPOTRICHOSIS	HPO:probinson[2009-02-17]	-	-
OMIM	183849	Spondyloepimetaphyseal dysplasia with hypotrichosis	NOT	HP:0001597	OMIM:183849	TAS			 	P	SPONDYLOEPIMETAPHYSEAL DYSPLASIA WITH HYPOTRICHOSIS	HPO:probinson[2009-02-17]	-	-
OMIM	183850	Spondyloepiphyseal dysplasia with punctate corneal dystrophy	NOT	HP:0000572	OMIM:183850	IEA			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA WITH PUNCTATE CORNEAL DYSTROPHY	HPO:skoehler[2010-06-18]	-	-
OMIM	184095	Spondyloepiphyseal dysplasia, Maroteaux type	NOT	HP:0001249	OMIM:184095	TAS			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	HPO:skoehler[2014-11-26]	-	-
OMIM	184095	Spondyloepiphyseal dysplasia, Maroteaux type	NOT	HP:0007759	OMIM:184095	IEA			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	HPO:skoehler[2010-06-18]	-	-
OMIM	184095	Spondyloepiphyseal dysplasia, Maroteaux type	NOT	HP:0008155	OMIM:184095	IEA			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	HPO:skoehler[2010-06-18]	-	-
OMIM	184095	Spondyloepiphyseal dysplasia, Maroteaux type	NOT	HP:0008155	OMIM:184095	TAS			 	P	SPONDYLOEPIPHYSEAL DYSPLASIA, MAROTEAUX TYPE	HPO:skoehler[2013-05-30]	-	-
OMIM	184250	Spondyloepimetaphyseal dysplasia, Strudwick type	NOT	HP:0001249	OMIM:184250	TAS			 	P	SPONDYLOEPIMETAPHYSEAL DYSPLASIA, STRUDWICK TYPE	HPO:skoehler[2014-11-26]	-	-
OMIM	184252	Spondylometaphyseal dysplasia, Kozlowski type		HP:0006375	PMID:19232556	PCS		HP:0040285	 	P	SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE	HPO:probinson[2022-03-16]	0/6	-
OMIM	184252	Spondylometaphyseal dysplasia, Kozlowski type		HP:0010230	PMID:19232556	PCS		HP:0040285	 	P	SPONDYLOMETAPHYSEAL DYSPLASIA, KOZLOWSKI TYPE	HPO:probinson[2022-03-16]	0/6	-
OMIM	184500	Steatocystoma multiplex	NOT	HP:0000695	OMIM:184500	TAS			 	P	STEATOCYSTOMA MULTIPLEX	HPO:skoehler[2010-06-18]	-	-
OMIM	184840	Stickler syndrome, type III		HP:0000478	PMID:15372529	PCS		HP:0040285	 	P	STICKLER SYNDROME, TYPE III	HPO:iea[2009-02-17];HPO:probinson[2022-09-23]	0/3	-
OMIM	185069	Storm syndrome	NOT	HP:0000518	OMIM:185069	IEA			 	P	STORM SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	185069	Storm syndrome	NOT	HP:0100324	OMIM:185069	IEA			 	P	STORM SYNDROME	HPO:skoehler[2018-10-08]	-	-
OMIM	186000	Synpolydactyly 1	NOT	HP:0001850	OMIM:186000	TAS			 	P	SYNPOLYDACTYLY 1	HPO:skoehler[2015-01-04]	-	-
OMIM	186100	Syndactyly, type III	NOT	HP:0001770	OMIM:186100	TAS			 	P	SYNDACTYLY, TYPE III	HPO:probinson[2012-08-01]	-	-
OMIM	186570	Tarsal-Carpal coalition syndrome		HP:0000002	PMID:11545688	PCS		HP:0040285	 	P	TARSAL-CARPAL COALITION SYNDROME	HPO:skoehler[2014-11-26];HPO:probinson[2022-03-24]	0/20	-
OMIM	186850	Tarsal fusion	NOT	HP:0009702	OMIM:186850	IEA			 	P	TARSAL FUSION	HPO:skoehler[2010-06-18]	-	-
OMIM	187370	Arthrogryposis, distal, type 10	NOT	HP:0003236	OMIM:187370	TAS			 	P	ARTHROGRYPOSIS, DISTAL, TYPE 10	HPO:probinson[2013-12-21]	-	-
OMIM	188000	Thrombocytopenia 2	NOT	HP:0011876	PMID:21211618	PCS			 	P	THROMBOCYTOPENIA 2	HPO:probinson[2021-08-27]	-	-
OMIM	188000	Thrombocytopenia 2	NOT	HP:0012524	PMID:21211618	PCS			 	P	THROMBOCYTOPENIA 2	HPO:probinson[2021-08-27]	-	-
OMIM	189500	Witkop syndrome	NOT	HP:0000971	OMIM:189500	TAS			 	P	WITKOP SYNDROME	HPO:probinson[2009-02-17]	-	-
OMIM	190350	Trichorhinophalangeal syndrome, type I	NOT	HP:0001249	OMIM:190350	TAS			 	P	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	HPO:skoehler[2014-11-26]	-	-
OMIM	190351	Trichorhinophalangeal syndrome, type III	NOT	HP:0001249	OMIM:190351	TAS			 	P	TRICHORHINOPHALANGEAL SYNDROME, TYPE III	HPO:skoehler[2014-11-26]	-	-
OMIM	190440	Trigonocephaly 1	NOT	HP:0001249	OMIM:190440	TAS			 	P	TRIGONOCEPHALY 1	HPO:skoehler[2014-11-26]	-	-
OMIM	191400	Ulna and fibula, hypoplasia of	NOT	HP:0000271	OMIM:191400	TAS			 	P	ULNA AND FIBULA, HYPOPLASIA OF	HPO:skoehler[2014-11-26]	-	-
OMIM	191700	Urolithiasis, uric acid, autosomal dominant	NOT	HP:0002149	OMIM:191700	IEA			 	P	UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT	HPO:skoehler[2010-06-18]	-	-
OMIM	191700	Urolithiasis, uric acid, autosomal dominant	NOT	HP:0002149	OMIM:191700	TAS			 	P	UROLITHIASIS, URIC ACID, AUTOSOMAL DOMINANT	HPO:skoehler[2013-05-30]	-	-
OMIM	192500	Long QT syndrome 1	NOT	HP:0000364	PMID:20301308	PCS			 	P	LONG QT SYNDROME 1	HPO:skoehler[2014-11-26];HPO:probinson[2021-09-06]	-	-
OMIM	192605	Ventricular tachycardia, familial		HP:0001638	PMID:9637720	PCS		HP:0040285	 	P	VENTRICULAR TACHYCARDIA, FAMILIAL	HPO:skoehler[2013-05-30];HPO:probinson[2022-10-04]	0/1	-
OMIM	193007	Vestibulopathy, familial	NOT	HP:0000365	OMIM:193007	IEA			 	P	VESTIBULOPATHY, FAMILIAL	HPO:skoehler[2010-06-18]	-	-
OMIM	193400	Von willebrand disease, type 1	NOT	HP:0000967	OMIM:193400	IEA			 	P	VON WILLEBRAND DISEASE, TYPE 1	HPO:skoehler[2010-06-20]	-	-
OMIM	193400	Von willebrand disease, type 1	NOT	HP:0000979	OMIM:193400	IEA			 	P	VON WILLEBRAND DISEASE, TYPE 1	HPO:skoehler[2010-06-20]	-	-
OMIM	193500	Waardenburg syndrome, type 1		HP:0002211	PMID:33747040	PCS		HP:0040285	 	P	WAARDENBURG SYNDROME, TYPE 1	HPO:probinson[2022-07-20]	0/5	-
OMIM	193510	Waardenburg syndrome, type 2A	NOT	HP:0000506	OMIM:193510	TAS			 	P	WAARDENBURG SYNDROME, TYPE 2A	HPO:skoehler[2012-11-21]	-	-
OMIM	193520	Watson syndrome		HP:0009737	PMID:8317503	PCS		HP:0040285	 	P	WATSON SYNDROME	HPO:skoehler[2010-06-18];HPO:probinson[2022-04-24]	0/3	-
OMIM	193900	White sponge nevus 1	NOT	HP:0000502	OMIM:193900	IEA			 	P	WHITE SPONGE NEVUS 1	HPO:iea[2009-02-17]	-	-
OMIM	194300	Woolly hair, autosomal dominant		HP:0000499	PMID:20346438	PCS		HP:0040285	 	P	WOOLLY HAIR, AUTOSOMAL DOMINANT	HPO:probinson[2022-12-13]	0/14	-
OMIM	194300	Woolly hair, autosomal dominant		HP:0000534	PMID:20346438	PCS		HP:0040285	 	P	WOOLLY HAIR, AUTOSOMAL DOMINANT	HPO:probinson[2022-12-13]	0/14	-
OMIM	194300	Woolly hair, autosomal dominant		HP:0000972	PMID:20346438	PCS		HP:0040285	 	P	WOOLLY HAIR, AUTOSOMAL DOMINANT	HPO:probinson[2022-12-13]	0/14	-
OMIM	194300	Woolly hair, autosomal dominant		HP:0032152	PMID:20346438	PCS		HP:0040285	 	P	WOOLLY HAIR, AUTOSOMAL DOMINANT	HPO:probinson[2022-12-13]	0/14	-
OMIM	194350	Wt limb-blood syndrome	NOT	HP:0003220	OMIM:194350	IEA			 	P	WT LIMB-BLOOD SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	194350	Wt limb-blood syndrome	NOT	HP:0040012	OMIM:194350	TAS			 	P	WT LIMB-BLOOD SYNDROME	HPO:skoehler[2017-07-13]	-	-
OMIM	200610	Achondrogenesis, type II	NOT	HP:0000889	OMIM:200610	TAS			 	P	ACHONDROGENESIS, TYPE II	HPO:skoehler[2015-01-04]	-	-
OMIM	200700	Acromesomelic dysplasia 2A	NOT	HP:0001249	OMIM:200700	TAS			 	P	ACROMESOMELIC DYSPLASIA 2A	HPO:skoehler[2014-11-26]	-	-
OMIM	202200	Glucocorticoid deficiency 1		HP:0040084	PMID:8227361	PCS		HP:0040285	 	P	GLUCOCORTICOID DEFICIENCY 1	HPO:skoehler[2014-11-27];HPO:probinson[2022-09-24]	0/1	-
OMIM	202200	Glucocorticoid deficiency 1		HP:0040085	PMID:8227361	PCS		HP:0040285	 	P	GLUCOCORTICOID DEFICIENCY 1	HPO:skoehler[2014-11-27];HPO:probinson[2022-09-24]	0/1	-
OMIM	202650	Agnathia-Otocephaly complex		HP:0001696	PMID:22674740	PCS		HP:0040285	 	P	AGNATHIA-OTOCEPHALY COMPLEX	HPO:iea[2009-02-17];HPO:probinson[2022-03-12]	0/1	-
OMIM	203800	Alstrom syndrome	NOT	HP:0010442	OMIM:203800	IEA			 	P	ALSTROM SYNDROME	HPO:skoehler[2010-06-18]	-	-
OMIM	203800	Alstrom syndrome	NOT	HP:0010442	OMIM:203800	TAS			 	P	ALSTROM SYNDROME	HPO:skoehler[2013-05-30]	-	-
OMIM	204100	Leber congenital amaurosis, type II		HP:0000518	PMID:12960219	PCS		HP:0040285	 	P	LEBER CONGENITAL AMAUROSIS, TYPE II	HPO:iea[2009-02-17];HPO:probinson[2022-03-10]	0/13	-
OMIM	204100	Leber congenital amaurosis, type II		HP:0000563	PMID:16505055	PCS		HP:0040285	 	P	LEBER CONGENITAL AMAUROSIS, TYPE II	HPO:iea[2009-02-17];HPO:probinson[2022-03-10]	0/1	-
OMIM	204100	Leber congenital amaurosis, type II		HP:0000613	PMID:16505055	PCS		HP:0040285	 	P	LEBER CONGENITAL AMAUROSIS, TYPE II	HPO:iea[2009-02-17];HPO:probinson[2022-03-10]	0/1	-
OMIM	204110	Amaurosis congenita, cone-rod type, with congenital hypertrichosis	NOT	HP:0000662	PMID:2769722	PCS			 	P	AMAUROSIS CONGENITA, CONE-ROD TYPE, WITH CONGENITAL HYPERTRICHOSIS	HP:probinson[2018-09-01]	-	-
OMIM	204110	Amaurosis congenita, cone-rod type, with congenital hypertrichosis	NOT	HP:0001249	PMID:2769722	PCS			 	P	AMAUROSIS CONGENITA, CONE-ROD TYPE, WITH CONGENITAL HYPERTRICHOSIS	HPO:skoehler[2014-11-26];HP:probinson[2018-09-01]	-	-
OMIM	204650	Amelogenesis imperfecta, type IC		HP:0000679	PMID:14684688	PCS		HP:0040285	 	P	AMELOGENESIS IMPERFECTA, TYPE IC	HPO:probinson[2022-09-02]	0/3	-
OMIM	205100	Amyotrophic lateral sclerosis 2, juvenile	NOT	HP:0003474	OMIM:205100	TAS			 	P	AMYOTROPHIC LATERAL SCLEROSIS 2, JUVENILE	HPO:iea[2015-12-16]	-	-
OMIM	206800	Anonychia congenita	NOT	HP:0001507	OMIM:206800	IEA			 	P	ANONYCHIA CONGENITA	HPO:iea[2009-02-17]	-	-
OMIM	206920	Microphthalmia with limb anomalies	NOT	HP:0000499	OMIM:206920	TAS			 	P	MICROPHTHALMIA WITH LIMB ANOMALIES	HPO:skoehler[2014-11-27]	-	-
OMIM	207750	Apolipoprotein C-II deficiency		HP:0001013	PMID:213719	PCS		HP:0040285	 	P	APOLIPOPROTEIN C-II DEFICIENCY	HPO:iea[2009-02-17];HPO:probinson[2021-07-02]	0/8	-
OMIM	207750	Apolipoprotein C-II deficiency		HP:0002240	PMID:213719	PCS		HP:0040285	 	P	APOLIPOPROTEIN C-II DEFICIENCY	HPO:probinson[2021-07-02]	0/2	-
OMIM	208085	Arthrogryposis, renal dysfunction, and cholestasis 1		HP:0030948	PMID:16896922	PCS		HP:0040285	 	P	ARTHROGRYPOSIS, RENAL DYSFUNCTION, AND CHOLESTASIS 1	HPO:probinson[2022-08-28]	0/62	-
OMIM	208900	Ataxia-telangiectasia	NOT	HP:0010975	OMIM:208900	TAS			 	P	ATAXIA-TELANGIECTASIA	HPO:skoehler[2014-11-27]	-	-
OMIM	211400	Bronchiectasis with or without elevated sweat chloride 1	NOT	HP:0012092	OMIM:211400	TAS			 	P	BRONCHIECTASIS WITH OR WITHOUT ELEVATED SWEAT CHLORIDE 1	HPO:skoehler[2014-11-27]	-	-
OMIM	211900	Tumoral calcinosis, hyperphosphatemic, familial, 1	NOT	HP:0000843	OMIM:211900	TAS			 	P	TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 1	HPO:probinson[2014-05-24]	-	-
OMIM	211900	Tumoral calcinosis, hyperphosphatemic, familial, 1	NOT	HP:0003072	OMIM:211900	TAS			 	P	TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 1	HPO:probinson[2014-05-24]	-	-
OMIM	212050	Candidiasis, familial chronic mucocutaneous, autosomal recessive		HP:0010975	PMID:24131138	PCS		HP:0040285	 	P	CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE	HP:probinson[2019-06-12];HPO:probinson[2022-08-15]	0/17	-
OMIM	212050	Candidiasis, familial chronic mucocutaneous, autosomal recessive		HP:0031392	PMID:24131138	PCS		HP:0040285	 	P	CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE	HP:probinson[2019-06-12];HPO:probinson[2022-08-15]	0/17	-
OMIM	212050	Candidiasis, familial chronic mucocutaneous, autosomal recessive		HP:0031393	PMID:24131138	PCS		HP:0040285	 	P	CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE	HP:probinson[2019-06-12];HPO:probinson[2022-08-15]	0/17	-
OMIM	212050	Candidiasis, familial chronic mucocutaneous, autosomal recessive		HP:0040089	PMID:24131138	PCS		HP:0040285	 	P	CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE	HP:probinson[2019-06-12];HPO:probinson[2022-08-15]	0/17	-
OMIM	212065	Congenital disorder of glycosylation, type Ia		HP:0003186	PMID:11343337	PCS		HP:0040285	 	P	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IA	HPO:skoehler[2009-02-17];HPO:probinson[2022-05-18]	0/3	-
OMIM	212140	Carnitine deficiency, systemic primary	NOT	HP:0001946	OMIM:212140	TAS			 	P	CARNITINE DEFICIENCY, SYSTEMIC PRIMARY	HPO:skoehler[2015-12-23]	-	-
OMIM	212835	Cerebellar ataxia and ectodermal dysplasia	NOT	HP:0001249	OMIM:212835	TAS			 	P	CEREBELLAR ATAXIA AND ECTODERMAL DYSPLASIA	HPO:skoehler[2014-11-26]	-	-
OMIM	213600	Basal ganglia calcification, idiopathic, 1		HP:0004363	PMID:22327515	PCS		HP:0040285	 	P	BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 1	HPO:skoehler[2014-11-26];HPO:probinson[2022-09-27]	0/8	-
OMIM	215045	Chondrodysplasia, Blomstrand type	NOT	HP:0000925	OMIM:215045	TAS			 	P	CHONDRODYSPLASIA, BLOMSTRAND TYPE	HPO:probinson[2009-02-17]	-	-
OMIM	215045	Chondrodysplasia, Blomstrand type	NOT	HP:0003468	OMIM:215045	TAS			 	P	CHONDRODYSPLASIA, BLOMSTRAND TYPE	HPO:skoehler[2015-01-04]	-	-
OMIM	215140	Greenberg skeletal dysplasia		HP:0001830	PMID:14684697	IEA		HP:0040285	 	P	GREENBERG SKELETAL DYSPLASIA	HPO:probinson[2021-11-24]	0/1	-
OMIM	215150	Otospondylomegaepiphyseal dysplasia		HP:0000175	PMID:7859284	PCS		HP:0040285	 	P	OTOSPONDYLOMEGAEPIPHYSEAL DYSPLASIA	HPO:probinson[2018-03-07];HPO:probinson[2022-12-10]	0/3	-
OMIM	216900	Achromatopsia 2		HP:0000662	PMID:35456423	PCS		HP:0040285	 	P	ACHROMATOPSIA 2	HPO:probinson[2022-06-09]	0/2	-
OMIM	217085	Congenital heart defects, hamartomas of tongue, and polysyndactyly	NOT	HP:0000202	OMIM:217085	TAS			 	P	CONGENITAL HEART DEFECTS, HAMARTOMAS OF TONGUE, AND POLYSYNDACTYLY	HPO:skoehler[2015-11-15]	-	-
OMIM	217085	Congenital heart defects, hamartomas of tongue, and polysyndactyly	NOT	HP:0001263	OMIM:217085	TAS			 	P	CONGENITAL HEART DEFECTS, HAMARTOMAS OF TONGUE, AND POLYSYNDACTYLY	HPO:skoehler[2015-11-15]	-	-
OMIM	217090	Plasminogen deficiency, type I		HP:0001977	PMID:9242524	PCS		HP:0040285	 	P	PLASMINOGEN DEFICIENCY, TYPE I	HPO:probinson[2022-08-13]	0/2	-
OMIM	217095	Conotruncal heart malformations	NOT	HP:0000202	OMIM:217095	TAS			 	P	CONOTRUNCAL HEART MALFORMATIONS	HPO:skoehler[2015-02-22]	-	-
OMIM	217095	Conotruncal heart malformations	NOT	HP:0001263	OMIM:217095	TAS			 	P	CONOTRUNCAL HEART MALFORMATIONS	HPO:skoehler[2015-02-22]	-	-
OMIM	218330	Cranioectodermal dysplasia		HP:0001249	PMID:20493458	PCS		HP:0040285	 	P	CRANIOECTODERMAL DYSPLASIA	HPO:skoehler[2014-11-26];HPO:probinson[2022-08-11]	0/11	-
OMIM	218400	Craniometaphyseal dysplasia, autosomal recessive	NOT	HP:0001249	OMIM:218400	TAS			 	P	CRANIOMETAPHYSEAL DYSPLASIA, AUTOSOMAL RECESSIVE	HPO:skoehler[2014-11-26]	-	-
OMIM	218800	Crigler-Najjar syndrome, type I	NOT	HP:0002910	OMIM:218800	TAS			 	P	CRIGLER-NAJJAR SYNDROME, TYPE I	HPO:skoehler[2014-11-27]	-	-
OMIM	219100	Cutis laxa, autosomal recessive, type IA	NOT	HP:0000974	OMIM:219100	IEA			 	P	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IA	HPO:skoehler[2010-06-18]	-	-
