phenotypeId	numberPapers	phenotypeName
HP:0012623	239	Stage 1 chronic kidney disease
HP:0012624	239	Stage 2 chronic kidney disease
HP:0012625	239	Stage 3 chronic kidney disease
HP:0012626	239	Stage 4 chronic kidney disease
HP:0012627	239	Pseudoexfoliation
HP:0012631	105	Pigment deposition in the trabecular meshwork
HP:0012637	239	Renal calcium wasting
HP:0012642	239	Cerebellar agenesis
HP:0012645	239	Enlarged peripheral nerve
HP:0012646	106	Retractile testis
HP:0012653	239	Status asthmaticus
HP:0012662	239	Parietal hypometabolism in FDG PET
HP:0012665	239	Moderately reduced left ventricular ejection fraction
HP:0012666	239	Severely reduced left ventricular ejection fraction
HP:0012670	239	Orthostatic syncope
HP:0012671	98	Abulia
HP:0012672	239	Akinetic mutism
HP:0012678	239	Iron accumulation in substantia nigra
HP:0012683	239	Pineal cyst
HP:0012686	108	Increased pineal volume
HP:0012687	118	Agenesis of pineal gland
HP:0012689	172	Abnormal pineal melatonin secretion
HP:0012690	74	T2 hypointense thalamus
HP:0012695	239	Decreased thalamic volume
HP:0012697	239	Small basal ganglia
HP:0012698	239	Cerebellar gliosis
HP:0012702	239	Tenesmus
HP:0012706	140	Elevated brain choline level by MRS
HP:0012707	63	Elevated brain lactate level by MRS
HP:0012708	228	Reduced brain N-acetyl aspartate level by MRS
HP:0012717	239	Severe conductive hearing impairment
HP:0012721	239	Venous malformation
HP:0012723	239	Sinoatrial block
HP:0012724	239	Upper eyelid edema
HP:0012726	239	Episodic hypokalemia
HP:0012731	167	Ectopic anterior pituitary gland
HP:0012734	147	Ketotic hypoglycemia
HP:0012736	146	Profound global developmental delay
HP:0012738	239	Agenesis of canine
HP:0012741	239	Unilateral cryptorchidism
HP:0012742	139	Thin fingernail
HP:0012743	239	Abdominal obesity
HP:0012745	239	Short palpebral fissure
HP:0012746	131	Thin toenail
HP:0012748	58	Focal T2 hyperintense brainstem lesion
HP:0012753	145	T2 hypointense basal ganglia
HP:0012763	239	Paroxysmal dyspnea
HP:0012764	239	Orthopnea
HP:0012768	239	Neonatal asphyxia
HP:0012771	142	Increased arm span
HP:0012773	42	Reduced upper to lower segment ratio
HP:0012774	114	Increased upper to lower segment ratio
HP:0012778	110	Retinal astrocytic hamartoma
HP:0012786	239	Recurrent cystitis
HP:0012787	239	Recurrent pyelonephritis
HP:0012789	212	Hypoplasia of the calcaneus
HP:0012798	239	Pulmonary lymphangiomyomatosis
HP:0012799	239	Unilateral facial palsy
HP:0012801	239	Narrow jaw
HP:0012802	239	Broad jaw
HP:0012803	239	Anisometropia
HP:0012805	124	Iris transillumination defect
HP:0012806	239	Proboscis
HP:0012809	201	Narrow nasal base
HP:0012810	239	Wide nasal base
HP:0012811	53	Wide nasal ridge
HP:0012813	173	Unilateral breast hypoplasia
HP:0012814	239	Bilateral breast hypoplasia
HP:0012819	239	Myocarditis
HP:0012821	239	Unilateral vocal cord paresis
HP:0012822	239	Bilateral vocal cord paresis
HP:0012847	239	Epilepsia partialis continua
HP:0012850	239	Small intestinal dysmotility
HP:0012852	239	Hepatic bridging fibrosis
HP:0012854	130	Midshaft hypospadias
HP:0012860	239	Testicular fibrosis
HP:0012861	239	Ovotestis
HP:0012867	54	Abnormal sperm mid-piece morphology
HP:0012869	52	Acephalic spermatozoa
HP:0012870	144	Vanishing testis
HP:0012871	239	Varicocele
HP:0012873	100	Absent vas deferens
HP:0012877	239	Retrograde ejaculation
HP:0012887	239	Ovarian serous cystadenoma
HP:0012892	227	Facial muscle hypertrophy
HP:0012893	239	Neck muscle hypertrophy
HP:0012898	120	Abnormal lower-limb motor evoked potentials
HP:0020035	239	Lower limb dysmetria
HP:0020036	239	Upper limb dysmetria
HP:0020037	83	Astasia
HP:0020038	239	Vertebrobasilar dolichoectasia
HP:0020059	239	Increased red blood cell count
HP:0020062	239	Decreased hemoglobin concentration
HP:0020063	239	Increased hemoglobin concentration
HP:0020072	59	Persistent EBV viremia
HP:0020082	156	Heinz bodies
HP:0020083	239	Furuncle
HP:0020086	79	BCGitis
HP:0020087	67	BCGosis
HP:0020088	169	Post-vaccination measles
HP:0020090	81	Post-vaccination polio
HP:0020102	239	Pneumocystis jirovecii pneumonia
HP:0020105	239	Severe toxoplasmosis
HP:0020113	239	Decreased proportion of CD4+CD25+ regulatory T cells
HP:0020114	239	Persistent human papillomavirus infection
HP:0020118	239	Radial artery aplasia
HP:0020120	239	Retinal nerve fiber edema
HP:0020122	239	Bite cells
HP:0020123	231	Tympanosclerosis
HP:0020127	58	Periarticular soft-tissue mass
HP:0020132	183	Thickening of the tubular basement membrane
HP:0020135	239	Myofibromatosis
HP:0020136	239	Anticardiolipin IgG antibody positivity
HP:0020151	239	Anti-dsDNA antibody positivity
HP:0020152	239	Distal joint laxity
HP:0020154	70	Nevus comedonicus
HP:0020157	51	Thin zona pellucida
HP:0020159	92	Reduced response to gonadotropin-releasing hormone stimulation test
HP:0020181	239	Reduced haptoglobin level
HP:0020206	239	Simple ear
HP:0020223	221	Dermal sinus tract
HP:0025010	239	Foveal atrophy
HP:0025011	105	Pyriform aperture stenosis
HP:0025013	239	Decerebrate rigidity
HP:0025014	239	Subcutaneous spheroids
HP:0025017	136	Capillary fragility
HP:0025019	239	Arterial rupture
HP:0025023	239	Rectal atresia
HP:0025024	239	Megarectum
HP:0025027	121	Osteoma cutis
HP:0025035	203	Abnormal proerythroblast morphology
HP:0025041	173	Thalamic calcification
HP:0025043	239	Enlarged mesenteric lymph node
HP:0025044	239	Lung abscess
HP:0025051	198	Reduced brain creatine level by MRS
HP:0025053	143	Elevated brain N-acetyl aspartate level by MRS
HP:0025058	239	Hypothalamic atrophy
HP:0025066	239	Decreased mean corpuscular volume
HP:0025072	239	Prominent U wave
HP:0025075	239	Increased QRS voltage
HP:0025080	102	Orthokeratotic hyperkeratosis
HP:0025081	65	Darier's sign
HP:0025088	134	Onychomadesis
HP:0025097	239	Eyelid myoclonus
HP:0025099	239	Dysgenesis of the thalamus
HP:0025105	40	Nevus anemicus
HP:0025107	135	Cutis marmorata telangiectatica congenita
HP:0025109	43	Reduced red cell pyruvate kinase level
HP:0025114	166	Hypergranulosis
HP:0025116	239	Fetal distress
HP:0025124	127	Fragile teeth
HP:0025127	239	Actinic keratosis
HP:0025128	239	Reduced intraabdominal adipose tissue
HP:0025131	239	Finger swelling
HP:0025134	239	Increased serum estradiol
HP:0025145	239	Rigors
HP:0025148	239	Dark choroid
HP:0025149	239	Atrophic muscularis propria
HP:0025152	239	Poor visual behavior for age
HP:0025156	239	Dependency on intravenous nutrition
HP:0025162	45	Severe temper tantrums
HP:0025167	77	Fragmented elastic fibers in the dermis
HP:0025168	239	Left ventricular diastolic dysfunction
HP:0025175	239	Honeycomb lung
HP:0025177	45	Peribronchovascular interstitial thickening
HP:0025178	123	Subpleural interstitial thickening
HP:0025194	239	Morgagni diaphragmatic hernia
HP:0025195	239	Central diaphragmatic hernia
HP:0025196	239	Increased total iron binding capacity
HP:0025232	239	Bursitis
HP:0025233	239	Sleep paralysis
HP:0025237	239	Confusional arousal
HP:0025238	239	Foot pain
HP:0025244	239	Subretinal pigment epithelium hemorrhage
HP:0025247	239	Dermoid cyst
HP:0025248	42	Eruptive vellus hair cyst
HP:0025252	239	Geographic tongue
HP:0025258	239	Stiff neck
HP:0025259	239	Stiff elbow
HP:0025262	239	Stiff hip
HP:0025263	239	Stiff knee
HP:0025264	239	Stiff ankle
HP:0025269	239	Panic attack
HP:0025271	239	Esophageal spasms
HP:0025274	239	Ovarian dermoid cyst
HP:0025278	50	Cold-induced sweating
HP:0025289	239	Cervical lymphadenopathy
HP:0025300	239	Malar rash
HP:0025312	239	Esophoria
HP:0025313	239	Exophoria
HP:0025318	239	Ovarian carcinoma
HP:0025321	239	Copper accumulation in liver
HP:0025324	239	Arterial occlusion
HP:0025329	177	Anti-glutamic acid decarboxylase antibody positivity
HP:0025330	66	Downgaze palsy
HP:0025331	86	Upgaze palsy
HP:0025335	199	Delayed ability to stand
HP:0025336	62	Delayed ability to sit
HP:0025343	239	Lupus anticoagulant
HP:0025355	157	Retinal arterial macroaneurysms
HP:0025358	43	Uveal ectropion
HP:0025369	239	Thick growth plates
HP:0025372	236	Loud snoring
HP:0025379	239	Anti-thyroid peroxidase antibody positivity
HP:0025380	145	Increased circulating androstenedione concentration
HP:0025383	45	Dorsocervical fat pad
HP:0025387	239	Pill-rolling tremor
HP:0025388	239	Thyroid nodule
HP:0025390	104	Reticular pattern on pulmonary HRCT
HP:0025394	46	Cystic pattern on pulmonary HRCT
HP:0025401	63	Staring gaze
HP:0025402	79	Square-wave jerks
HP:0025403	227	Stooped posture
HP:0025405	239	Visual fixation instability
HP:0025406	239	Asthenia
HP:0025407	239	Rectourethral fistula
HP:0025416	239	Vaginal stricture
HP:0025419	196	Pulmonary pneumatocele
HP:0025420	239	Diffuse alveolar hemorrhage
HP:0025425	239	Laryngospasm
HP:0025428	239	Bronchospasm
HP:0025430	50	High-pitched cry
HP:0025434	239	Reduced hemolytic complement activity
HP:0025435	168	Increased circulating lactate dehydrogenase concentration
HP:0025441	187	Achilles tendon calcification
HP:0025444	239	Reduced amygdala volume
HP:0025452	239	Pyoderma gangrenosum
HP:0025457	239	Decreased CSF protein concentration
HP:0025458	127	Decreased CSF albumin concentration
HP:0025460	214	High myoinositol in brain by MRS
HP:0025473	188	Hyperpigmented papule
HP:0025474	239	Erythematous plaque
HP:0025475	239	Erythematous macule
HP:0025477	236	Periarticular calcification
HP:0025478	109	Atrial standstill
HP:0025479	239	Self-neglect
HP:0025480	239	Lipomyelomeningocele
HP:0025481	79	Cervical hemivertebrae
HP:0025484	80	Increased circulating thyroglobulin level
HP:0025488	239	Detrusor sphincter dyssynergia
HP:0025492	46	Microcoria
HP:0025493	166	Palmoplantar erythema
HP:0025502	239	Overweight
HP:0025507	225	Yellow papule
HP:0025510	83	Nevus spilus
HP:0025514	152	Morning glory anomaly
HP:0025515	57	Delayed thelarche
HP:0025516	98	Coronary-pulmonary artery fistula
HP:0025520	239	Calcinosis cutis
HP:0025524	116	Palmoplantar scaling skin
HP:0025525	101	Scaling skin on fingertip
HP:0025526	239	Psoriasiform lesion
HP:0025528	239	Annular cutaneous lesion
HP:0025533	134	Peau d'orange
HP:0025534	104	Ocular melanocytosis
HP:0025547	239	Decreased mean corpuscular hemoglobin concentration
HP:0025548	239	Increased mean corpuscular hemoglobin concentration
HP:0025551	58	Optic nerve misrouting
HP:0025572	138	Punctal stenosis
HP:0025573	239	Mild myopia
HP:0025599	239	Inferior oblique muscle overaction
HP:0025607	172	Upper eyelid entropion
HP:0025608	189	Cicatricial ectropion
HP:0025612	239	Corneal astigmatism
HP:0025616	239	Sterile abscess
HP:0025630	132	Argininosuccinic aciduria
HP:0025632	239	Reduced reactive oxygen species production in neutrophils
HP:0025643	239	Tarlov cyst
HP:0025650	239	Steroid-dependent nephrotic syndrome
HP:0025671	239	Fetal pericardial effusion
HP:0025677	105	Fetal chylothorax
HP:0025680	79	Compound muscle action potential amplitude facilitation
HP:0025700	161	Anhydramnios
HP:0025706	111	Absent fetal nasal bone
HP:0025707	86	Hypoplastic nasal bone
HP:0025717	95	Skeletal muscle autophagosome accumulation
HP:0030002	239	Nocturnal lagophthalmos
HP:0030004	239	Cicatricial lagophthalmos
HP:0030005	239	Capillary leak
HP:0030007	103	EMG: positive sharp waves
HP:0030009	239	Cervical insufficiency
HP:0030011	198	Imperforate hymen
HP:0030015	136	Female anorgasmia
HP:0030016	239	Dyspareunia
HP:0030018	239	Decreased female libido
HP:0030019	239	Increased female libido
HP:0030022	53	Question mark ear
HP:0030032	122	Partial absence of foot
HP:0030033	239	Small finger
HP:0030037	56	Bifid ureter
HP:0030039	239	Fused thoracic vertebrae
HP:0030041	97	Schmorl's node
HP:0030043	239	Hip subluxation
HP:0030046	109	Hypoglycosylation of alpha-dystroglycan
HP:0030048	92	Colpocephaly
HP:0030049	239	Brain abscess
HP:0030050	239	Narcolepsy
HP:0030052	80	Inguinal freckling
HP:0030053	239	Stiff skin
HP:0030054	167	Perifollicular fibrosis
HP:0030058	239	Sickled erythrocytes
HP:0030059	239	Mitochondrial depletion
HP:0030062	239	Craniopharyngioma
HP:0030071	239	Medulloepithelioma
HP:0030072	239	Paranasal sinus neoplasm
HP:0030075	239	Ductal carcinoma in situ
HP:0030078	239	Lung adenocarcinoma
HP:0030079	239	Cervix cancer
HP:0030080	239	Burkitt lymphoma
HP:0030083	137	Salt craving
HP:0030088	239	Increased serum testosterone level
HP:0030092	90	Reduced muscle fiber merosin
HP:0030097	75	Absent muscle dystrophin expression
HP:0030099	54	Reduced muscle fiber alpha dystroglycan
HP:0030140	239	Oral cavity bleeding
HP:0030145	41	Lack of bowel sounds
HP:0030149	239	Cardiogenic shock
HP:0030153	239	Cholangiocarcinoma
HP:0030157	239	Flank pain
HP:0030160	239	Cervicitis
HP:0030162	123	Glomerulomegaly
HP:0030166	239	Night sweats
HP:0030167	239	Antimitochondrial antibody positivity
HP:0030169	239	Gastric varix
HP:0030175	47	Myelin tomacula
HP:0030185	239	Isometric tremor
HP:0030190	67	Oral motor hypotonia
HP:0030196	52	Fatigable weakness of respiratory muscles
HP:0030205	77	Increased jitter at single fiber EMG
HP:0030207	239	Paradoxical respiration
HP:0030213	239	Emotional blunting
HP:0030214	239	Hypersexuality
HP:0030215	62	Inappropriate crying
HP:0030216	239	Inertia
HP:0030217	239	Limb apraxia
HP:0030219	239	Semantic dementia
HP:0030220	239	Socially inappropriate behavior
HP:0030222	239	Visual agnosia
HP:0030225	90	Accumulation of muscle fiber desmin
HP:0030230	46	Central core regions in muscle fibers
HP:0030231	42	Glycogen accumulation in muscle fiber lysosomes
HP:0030232	91	Increased sarcoplasmic glycogen
HP:0030234	239	Highly elevated creatine kinase
HP:0030235	128	Extremely elevated creatine kinase
HP:0030241	76	Hypoplasia of deltoid muscle
HP:0030242	239	Portal vein thrombosis
HP:0030243	239	Hepatic vein thrombosis
HP:0030248	239	Mesenteric venous thrombosis
HP:0030252	101	Absent circulating B cells
HP:0030253	239	Defective T cell proliferation
HP:0030254	222	Nail bed hemorrhage
HP:0030257	90	Freckled genitalia
HP:0030260	176	Microphallus
HP:0030268	47	Hyperplastic callus formation
HP:0030269	239	Increased circulating insulin-like growth factor 1 concentration
HP:0030281	187	Cervical C3/C4 vertebral fusion
HP:0030284	99	Triangular tongue
HP:0030318	220	Angular cheilitis
HP:0030323	97	Unilateral vertebral artery hypoplasia
HP:0030328	239	Decreased osteoclast count
HP:0030329	239	Retinal thinning
HP:0030341	203	Decreased circulating follicle stimulating hormone concentration
HP:0030344	239	Decreased circulating luteinizing hormone level
HP:0030350	239	Erythematous papule
HP:0030351	239	Urticarial plaque
HP:0030353	239	Decreased serum insulin-like growth factor 1
HP:0030357	239	Small cell lung carcinoma
HP:0030362	239	Reduced muscle carnitine level
HP:0030369	239	Induced vaginal delivery
HP:0030381	60	Increased proportion of transitional B cells
HP:0030391	55	Spoken word recognition deficit
HP:0030392	239	Choroid plexus carcinoma
HP:0030393	239	Endolymphatic sac tumor
HP:0030404	239	Glucagonoma
HP:0030406	239	Primary peritoneal carcinoma
HP:0030409	239	Renal transitional cell carcinoma
HP:0030410	239	Sebaceous gland carcinoma
HP:0030417	239	Squamous cell carcinoma of the vulva
HP:0030423	239	Splenic cyst
HP:0030424	188	Epididymal cyst
HP:0030427	239	Ossifying fibroma of the jaw
HP:0030428	180	Cutaneous myxoma
HP:0030431	239	Osteochondroma
HP:0030434	239	Pilomatrixoma
HP:0030436	224	Fibrofolliculoma
HP:0030442	131	Anal margin squamous cell carcinoma
HP:0030446	239	Atypical pulmonary carcinoid tumor
HP:0030490	239	Exudative vitreoretinopathy
HP:0030491	239	Choriocapillaris atrophy
HP:0030496	239	Macular exudate
HP:0030501	175	Macular crystals
HP:0030503	239	Macular telangiectasia
HP:0030515	239	Moderately reduced visual acuity
HP:0030521	239	Bitemporal hemianopia
HP:0030528	239	Paracentral scotoma
HP:0030529	239	Ring scotoma
HP:0030530	239	Arcuate scotoma
HP:0030551	105	Visual acuity light perception with projection
HP:0030553	239	Visual acuity no light perception
HP:0030620	239	Inner retinal layer loss on macular OCT
HP:0030631	84	Hyperautofluorescent macular lesion
HP:0030632	62	Hypoautofluorescent macular lesion
HP:0030642	88	Fundus albipunctatus
HP:0030644	239	Blind-spot enlargment
HP:0030657	239	Umbilical cord hematoma
HP:0030663	44	Optically empty vitreous
HP:0030667	239	Peripheral retinal neovascularization
HP:0030668	41	Periorbital dermoid cyst
HP:0030672	93	Asteroid hyalosis
HP:0030682	239	Left ventricular noncompaction
HP:0030685	239	Decreased adiponectin level
HP:0030688	239	Increased glucagon level
HP:0030690	219	Gingival cleft
HP:0030691	40	Divergence nystagmus
HP:0030707	212	Unilateral lung agenesis
HP:0030708	122	Myeloschisis
HP:0030713	239	Vein of Galen aneurysmal malformation
HP:0030716	239	Acrania
HP:0030717	220	Meconium peritonitis
HP:0030718	239	Right atrial enlargement
HP:0030731	239	Carcinoma
HP:0030732	50	Dysplastic tricuspid valve
HP:0030745	239	Dilatation of the ductus arteriosus
HP:0030752	127	Dacryocystocele
HP:0030758	239	Periapical tooth abscess
HP:0030764	239	Ochronosis
HP:0030765	239	Sleep terror
HP:0030766	239	Ear pain
HP:0030771	239	Mallet finger
HP:0030774	239	Mitochondrial swelling
HP:0030783	239	Increased circulating interleukin 6 concentration
HP:0030784	239	Anomic aphasia
HP:0030786	239	Photopsia
HP:0030795	239	Reduced C-peptide level
HP:0030796	239	Increased C-peptide level
HP:0030799	239	Scaphocephaly
HP:0030802	239	Lower eyelid retraction
HP:0030804	68	Trachyonychia
HP:0030811	239	Tongue pain
HP:0030812	239	Enlarged tonsils
HP:0030813	125	Absent tonsils
HP:0030816	239	Gingival recession
HP:0030823	239	Scleral thickening
HP:0030833	239	Neck pain
HP:0030834	239	Shoulder pain
HP:0030836	239	Wrist pain
HP:0030838	239	Hip pain
HP:0030840	239	Ankle pain
HP:0030842	239	Choking episodes
HP:0030848	239	Elevated jugular venous pressure
HP:0030851	239	Low pulse pressure
HP:0030863	156	Nasal flaring
HP:0030866	239	Large knee
HP:0030871	239	Facet joint arthrosis
HP:0030874	161	Oxygen desaturation on exertion
HP:0030877	239	Reduced FEV1/FVC ratio
HP:0030880	239	Raynaud phenomenon
HP:0030882	239	Coronary artery aneurysm
HP:0030883	239	Femoroacetabular impingement
HP:0030892	239	Deep cerebral white matter hyperintensities
HP:0030897	239	Decreased intestinal transit time
HP:0030902	239	Palmomental reflex
HP:0030903	239	Grasp reflex
HP:0030906	41	Suck reflex
HP:0030915	239	Cerebellar edema
HP:0030921	239	5-minute APGAR score of 1
HP:0030925	239	5-minute APGAR score of 5
HP:0030928	239	1-minute APGAR score of 1
HP:0030939	236	Palpebral thickening
HP:0030948	239	Elevated gamma-glutamyltransferase level
HP:0030950	239	Pulmonary venous hypertension
HP:0030951	239	Skeletal muscle fibrosis
HP:0030955	239	Alcoholism
HP:0030961	100	Microspherophakia
HP:0030974	239	Cryptozoospermia
HP:0030977	239	Increased factor VIII activity
HP:0030980	134	Reduced brain glutamine level by MRS
HP:0030983	239	Ovarian thecoma
HP:0030991	239	Sclerosing cholangitis
HP:0030996	75	Megaduodenum
HP:0030998	239	Cerebrospinal fluid rhinorrhoea
HP:0031008	213	Lingual dystonia
HP:0031014	198	Arteria lusoria
HP:0031020	239	Bone marrow hypercellularity
HP:0031023	82	Multiple mucosal neuromas
HP:0031029	239	Elevated carcinoembryonic antigen level
HP:0031030	239	Elevated carcinoma antigen 125 level
HP:0031033	116	Impaired urinary acidification
HP:0031039	60	Early spermatogenesis maturation arrest
HP:0031040	47	Late spermatogenesis maturation arrest
HP:0031041	239	Obstruction of the superior vena cava
HP:0031045	96	Acral blistering
HP:0031056	239	Fusiform cerebral aneurysm
HP:0031057	239	Skin fissure
HP:0031061	73	Impaired toileting ability
HP:0031074	165	Abnormal response to ACTH stimulation test
HP:0031079	64	Impaired growth-hormone response to insulin stimulation test
HP:0031083	40	Abnormal response to human chorionic gonadotrophin stimulation test
HP:0031084	51	Excessive insulin response to glucagon test
HP:0031085	239	Decreased prealbumin level
HP:0031088	239	Vaginal dryness
HP:0031092	50	Spindle-shaped finger
HP:0031096	239	Delayed vertebral ossification
HP:0031098	239	Decreased thyroid-stimulating hormone level
HP:0031100	239	Decreased inhibin B level
HP:0031102	239	Increased antimullerian hormone level
HP:0031103	239	Decreased antimullerian hormone level
HP:0031104	239	Insulin receptor antibody positivity
HP:0031108	239	Triceps weakness
HP:0031109	239	Agalactia
HP:0031123	239	Recurrent gastroenteritis
HP:0031126	103	Impaired clot retraction
HP:0031146	66	Impaired oral bolus formation
HP:0031152	239	Full-thickness macular hole
HP:0031153	239	Membranous vitreous appearance
HP:0031156	161	Decreased platelet glycoprotein Ib
HP:0031157	239	Carotid cavernous fistula
HP:0031159	69	Thinning of Descemet membrane
HP:0031160	128	Myelokathexis
HP:0031161	230	Reduced brain glutamate level by MRS
HP:0031162	49	Impaired oropharyngeal swallow response
HP:0031164	239	Growth arrest lines
HP:0031165	239	Multifocal seizures
HP:0031169	239	Postterm pregnancy
HP:0031171	50	Femoral spur
HP:0031177	150	Finger flexor weakness
HP:0031179	239	Nuchal rigidity
HP:0031180	239	Erythema migrans
HP:0031185	209	Increased circulating NT-proBNP concentration
HP:0031188	239	Genital edema
HP:0031189	239	Wrist drop
HP:0031190	48	Superficial dermal perivascular inflammatory infiltrate
HP:0031205	239	Reduced lysosomal acid lipase activity
HP:0031207	239	Hepatic hemangioma
HP:0031208	133	Increased pituitary glycoprotein hormone alpha subunit level
HP:0031209	64	Decreased circulating lipoprotein lipase concentration
HP:0031214	112	Decreased circulating dehydroepiandrosterone concentration
HP:0031215	70	Decreased circulating dehydroepiandrosterone-sulfate concentration
HP:0031216	239	Increased circulating progesterone
HP:0031218	239	Inappropriate antidiuretic hormone secretion
HP:0031219	165	Reduced radioactive iodine uptake
HP:0031220	239	Increased radioactive iodine uptake
HP:0031223	62	Focal pancreatic islet hyperplasia
HP:0031224	41	Diffuse pancreatic islet hyperplasia
HP:0031236	44	Predominantly dermal neutrophilic infiltrate
HP:0031244	60	Swollen lip
HP:0031245	239	Productive cough
HP:0031246	239	Nonproductive cough
HP:0031248	53	Palmar pruritus
HP:0031250	239	Lip fissure
HP:0031258	239	Delirium
HP:0031261	239	Bladder polyp
HP:0031266	239	Podocyte foot process effacement
HP:0031274	239	Hypovolemic shock
HP:0031287	239	Seborrheic keratosis
HP:0031289	239	White papule
HP:0031290	52	Tuberous xanthoma
HP:0031291	70	Ichthyosis follicularis
HP:0031295	239	Left atrial enlargement
HP:0031298	239	Coronary sinus enlargement
HP:0031303	239	Femoral arterial calcification
HP:0031304	239	Iliac arterial calcification
HP:0031305	147	Tibial arterial calcification
HP:0031313	239	Abdominal aortic calcification
HP:0031318	51	Myofiber disarray
HP:0031319	239	Cardiomyocyte hypertrophy
HP:0031320	239	Cardiomyocyte mitochondrial proliferation
HP:0031329	239	Interstitial cardiac fibrosis
HP:0031333	140	Myocardial sarcomeric disarray
HP:0031348	202	Dextrotransposition of the great arteries
HP:0031352	239	Chest tightness
HP:0031353	239	Otitis media with effusion
HP:0031354	239	Sleep onset insomnia
HP:0031355	239	Maintenance insomnia
HP:0031358	239	Vegetative state
HP:0031364	239	Ecchymosis
HP:0031369	239	Colon perforation
HP:0031372	60	Cold paresis
HP:0031374	239	Ankle weakness
HP:0031380	239	Abnormal B cell proliferation
HP:0031382	166	Decreased lymphocyte proliferation in response to anti-CD3
HP:0031390	239	Reduced MHC II surface expression
HP:0031402	239	Reduced antigen-specific T cell proliferation
HP:0031405	239	Poroma
HP:0031413	239	Short telomere length
HP:0031415	239	High serum calcitriol
HP:0031417	239	Rhinorrhea
HP:0031418	239	Increased body mass index
HP:0031423	239	Small cerebellar cortex
HP:0031428	239	Increased circulating osteocalcin level
HP:0031429	192	Decreased circulating osteocalcin level
HP:0031435	171	Monotonic speech
HP:0031445	239	Oral mucosa nodule
HP:0031446	239	Erosion of oral mucosa
HP:0031452	239	Lichenoid skin lesion
HP:0031454	124	Apocrine hidrocystoma
HP:0031456	239	Ectopic pregnancy
HP:0031464	191	Genital blistering
HP:0031467	239	Negative affectivity
HP:0031469	239	Low self esteem
HP:0031473	239	Hostility
HP:0031485	239	Subperiosteal bone formation
HP:0031487	52	Capillary malformation of the lip
HP:0031490	239	Hemangioma of the lip
HP:0031491	181	Continuous spike and waves during slow sleep
HP:0031500	239	Abdominal mass
HP:0031501	239	Pelvic mass
HP:0031504	64	Foamy urine
HP:0031506	239	Increased circulating T4 concentration
HP:0031507	157	Decreased circulating T4 concentration
HP:0031516	239	Oocyte arrest at metaphase I
HP:0031520	239	Groin pain
HP:0031524	239	Ampulla of Vater carcinoma
HP:0031525	239	Keratoacanthoma
HP:0031526	239	Subretinal fluid
HP:0031565	139	Abdominal situs ambiguus
HP:0031568	49	Thickened aortic valve cusp
HP:0031589	239	Suicidal ideation
HP:0031590	239	Asthenopia
HP:0031603	188	Impaired nasal mucociliary clearance
HP:0031609	239	Geographic atrophy
HP:0031610	239	Recurrent shoulder dislocation
HP:0031624	239	Moderate myopia
HP:0031625	239	Pseudoaneurysm
HP:0031628	239	Aborted sudden cardiac death
HP:0031629	163	Impaired tandem gait
HP:0031649	239	Aortic rupture
HP:0031655	239	Quadricuspid aortic valve
HP:0031656	239	Systolic anterior motion of the mitral valve
HP:0031658	239	Third heart sound
HP:0031659	85	Fourth heart sound
HP:0031676	239	Monomorphic ventricular tachycardia
HP:0031677	239	Polymorphic ventricular tachycardia
HP:0031684	239	Renal artery atherosclerosis
HP:0031688	239	Erythroid dysplasia
HP:0031693	239	Severe Epstein Barr virus infection
HP:0031699	67	Disseminated cryptosporidium infection
HP:0031717	239	Alternating exotropia
HP:0031721	223	Sensory exotropia
HP:0031723	239	Secondary esotropia
HP:0031729	239	Moderate hypermetropia
HP:0031766	239	Convergence excess esotropia
HP:0031790	239	Mixed astigmatism
HP:0031792	239	Irregular astigmatism
HP:0031793	239	Increased serum leptin
HP:0031798	69	Elevated circulating apolipoprotein B concentration
HP:0031799	55	Decreased circulating apolipoprotein AI concentration
HP:0031807	239	Increased basophil count
HP:0031813	239	Colonic eosinophilia
HP:0031814	42	Palilalia
HP:0031817	239	Decreased circulating parathyroid hormone level
HP:0031819	239	Increased waist to hip ratio
HP:0031825	239	Freezing of gait
HP:0031831	239	Decreased serum zinc
HP:0031834	239	Aortopulmonary collateral arteries
HP:0031844	239	Euphoria
HP:0031846	239	Femur fracture
HP:0031851	239	Reduced hematocrit
HP:0031861	239	Decreased heart rate variability
HP:0031862	239	Increased heart rate variability
HP:0031864	239	Bacteremia
HP:0031867	127	Neck hypertonia
HP:0031868	239	Optic ataxia
HP:0031873	239	Early chronotype
HP:0031874	239	Late chronotype
HP:0031877	239	Elevated hepcidin level
HP:0031878	59	Acromicria
HP:0031882	239	Agyria
HP:0031883	94	Increased proinsulin:insulin ratio
HP:0031901	58	Elevated total serum tryptase
HP:0031908	114	Micrographia
HP:0031909	239	Unicornuate uterus
HP:0031913	117	Rhombencephalosynapsis
HP:0031919	85	Juvenile type ovarian granulosa cell tumor
HP:0031923	239	Hematocolpos
HP:0031931	67	Ocular flutter
HP:0031935	239	Ascending aorta hypoplasia
HP:0031936	239	Delayed ability to walk
HP:0031939	239	Conus terminalis arteriovenous malformation
HP:0031944	239	Pleural thickening
HP:0031947	144	Tongue tremor
HP:0031950	239	Usual interstitial pneumonia
HP:0031951	239	Nocturnal seizures
HP:0031955	102	Antalgic gait
HP:0031956	59	Elevated circulating aspartate aminotransferase concentration
HP:0031959	171	Leg dystonia
