phenotypeId	numberPapers	phenotypeName
HP:0012665	229	Moderately reduced left ventricular ejection fraction
HP:0012666	229	Severely reduced left ventricular ejection fraction
HP:0012670	229	Orthostatic syncope
HP:0012671	93	Abulia
HP:0012672	229	Akinetic mutism
HP:0012678	229	Iron accumulation in substantia nigra
HP:0012683	229	Pineal cyst
HP:0012686	103	Increased pineal volume
HP:0012687	109	Agenesis of pineal gland
HP:0012689	165	Abnormal pineal melatonin secretion
HP:0012690	70	T2 hypointense thalamus
HP:0012695	229	Decreased thalamic volume
HP:0012697	229	Small basal ganglia
HP:0012698	229	Cerebellar gliosis
HP:0012702	229	Tenesmus
HP:0012706	131	Elevated brain choline level by MRS
HP:0012707	62	Elevated brain lactate level by MRS
HP:0012708	210	Reduced brain N-acetyl aspartate level by MRS
HP:0012717	229	Severe conductive hearing impairment
HP:0012721	229	Venous malformation
HP:0012723	229	Sinoatrial block
HP:0012724	229	Upper eyelid edema
HP:0012726	229	Episodic hypokalemia
HP:0012731	159	Ectopic anterior pituitary gland
HP:0012734	145	Ketotic hypoglycemia
HP:0012736	137	Profound global developmental delay
HP:0012738	229	Agenesis of canine
HP:0012741	229	Unilateral cryptorchidism
HP:0012742	128	Thin fingernail
HP:0012743	229	Abdominal obesity
HP:0012745	229	Short palpebral fissure
HP:0012746	121	Thin toenail
HP:0012748	53	Focal T2 hyperintense brainstem lesion
HP:0012753	135	T2 hypointense basal ganglia
HP:0012763	229	Paroxysmal dyspnea
HP:0012764	229	Orthopnea
HP:0012768	229	Neonatal asphyxia
HP:0012771	130	Increased arm span
HP:0012774	91	Increased upper to lower segment ratio
HP:0012778	106	Retinal astrocytic hamartoma
HP:0012786	229	Recurrent cystitis
HP:0012787	229	Recurrent pyelonephritis
HP:0012789	202	Hypoplasia of the calcaneus
HP:0012798	229	Pulmonary lymphangiomyomatosis
HP:0012799	229	Unilateral facial palsy
HP:0012801	229	Narrow jaw
HP:0012802	229	Broad jaw
HP:0012803	229	Anisometropia
HP:0012805	118	Iris transillumination defect
HP:0012806	229	Proboscis
HP:0012809	186	Narrow nasal base
HP:0012810	229	Wide nasal base
HP:0012811	48	Wide nasal ridge
HP:0012813	168	Unilateral breast hypoplasia
HP:0012814	229	Bilateral breast hypoplasia
HP:0012819	229	Myocarditis
HP:0012821	229	Unilateral vocal cord paresis
HP:0012822	229	Bilateral vocal cord paresis
HP:0012847	229	Epilepsia partialis continua
HP:0012850	229	Small intestinal dysmotility
HP:0012852	229	Hepatic bridging fibrosis
HP:0012854	109	Midshaft hypospadias
HP:0012860	229	Testicular fibrosis
HP:0012861	229	Ovotestis
HP:0012867	45	Abnormal sperm mid-piece morphology
HP:0012869	48	Acephalic spermatozoa
HP:0012870	133	Vanishing testis
HP:0012871	229	Varicocele
HP:0012873	92	Absent vas deferens
HP:0012877	229	Retrograde ejaculation
HP:0012887	229	Ovarian serous cystadenoma
HP:0012892	216	Facial muscle hypertrophy
HP:0012893	229	Neck muscle hypertrophy
HP:0012898	105	Abnormal lower-limb motor evoked potentials
HP:0020035	229	Lower limb dysmetria
HP:0020036	229	Upper limb dysmetria
HP:0020037	84	Astasia
HP:0020038	229	Vertebrobasilar dolichoectasia
HP:0020059	229	Increased red blood cell count
HP:0020062	229	Decreased hemoglobin concentration
HP:0020063	229	Increased hemoglobin concentration
HP:0020072	55	Persistent EBV viremia
HP:0020082	148	Heinz bodies
HP:0020083	229	Furuncle
HP:0020086	81	BCGitis
HP:0020087	65	BCGosis
HP:0020088	158	Post-vaccination measles
HP:0020090	71	Post-vaccination polio
HP:0020102	229	Pneumocystis jirovecii pneumonia
HP:0020105	229	Severe toxoplasmosis
HP:0020113	229	Decreased proportion of CD4+CD25+ regulatory T cells
HP:0020114	229	Persistent human papillomavirus infection
HP:0020118	229	Radial artery aplasia
HP:0020120	229	Retinal nerve fiber edema
HP:0020122	229	Bite cells
HP:0020123	215	Tympanosclerosis
HP:0020127	55	Periarticular soft-tissue mass
HP:0020132	171	Thickening of the tubular basement membrane
HP:0020135	229	Myofibromatosis
HP:0020136	229	Anticardiolipin IgG antibody positivity
HP:0020151	229	Anti-dsDNA antibody positivity
HP:0020152	229	Distal joint laxity
HP:0020154	75	Nevus comedonicus
HP:0020157	46	Thin zona pellucida
HP:0020159	78	Reduced response to gonadotropin-releasing hormone stimulation test
HP:0020181	229	Reduced haptoglobin level
HP:0020206	229	Simple ear
HP:0020223	214	Dermal sinus tract
HP:0025010	229	Foveal atrophy
HP:0025011	105	Pyriform aperture stenosis
HP:0025013	229	Decerebrate rigidity
HP:0025014	229	Subcutaneous spheroids
HP:0025017	130	Capillary fragility
HP:0025019	229	Arterial rupture
HP:0025023	229	Rectal atresia
HP:0025024	229	Megarectum
HP:0025027	123	Osteoma cutis
HP:0025035	198	Abnormal proerythroblast morphology
HP:0025041	162	Thalamic calcification
HP:0025043	229	Enlarged mesenteric lymph node
HP:0025044	229	Lung abscess
HP:0025051	181	Reduced brain creatine level by MRS
HP:0025053	137	Elevated brain N-acetyl aspartate level by MRS
HP:0025058	229	Hypothalamic atrophy
HP:0025066	229	Decreased mean corpuscular volume
HP:0025072	229	Prominent U wave
HP:0025075	229	Increased QRS voltage
HP:0025080	98	Orthokeratotic hyperkeratosis
HP:0025081	62	Darier's sign
HP:0025088	133	Onychomadesis
HP:0025097	229	Eyelid myoclonus
HP:0025099	229	Dysgenesis of the thalamus
HP:0025105	38	Nevus anemicus
HP:0025107	136	Cutis marmorata telangiectatica congenita
HP:0025109	38	Reduced red cell pyruvate kinase level
HP:0025114	156	Hypergranulosis
HP:0025116	229	Fetal distress
HP:0025124	123	Fragile teeth
HP:0025127	229	Actinic keratosis
HP:0025128	229	Reduced intraabdominal adipose tissue
HP:0025131	229	Finger swelling
HP:0025134	229	Increased serum estradiol
HP:0025145	229	Rigors
HP:0025148	229	Dark choroid
HP:0025149	229	Atrophic muscularis propria
HP:0025152	229	Poor visual behavior for age
HP:0025156	229	Dependency on intravenous nutrition
HP:0025162	40	Severe temper tantrums
HP:0025167	76	Fragmented elastic fibers in the dermis
HP:0025168	229	Left ventricular diastolic dysfunction
HP:0025175	229	Honeycomb lung
HP:0025177	39	Peribronchovascular interstitial thickening
HP:0025178	111	Subpleural interstitial thickening
HP:0025194	229	Morgagni diaphragmatic hernia
HP:0025195	229	Central diaphragmatic hernia
HP:0025196	229	Increased total iron binding capacity
HP:0025232	229	Bursitis
HP:0025233	229	Sleep paralysis
HP:0025237	229	Confusional arousal
HP:0025238	229	Foot pain
HP:0025244	229	Subretinal pigment epithelium hemorrhage
HP:0025247	229	Dermoid cyst
HP:0025248	42	Eruptive vellus hair cyst
HP:0025252	229	Geographic tongue
HP:0025258	229	Stiff neck
HP:0025259	229	Stiff elbow
HP:0025262	229	Stiff hip
HP:0025263	229	Stiff knee
HP:0025264	229	Stiff ankle
HP:0025269	229	Panic attack
HP:0025271	229	Esophageal spasms
HP:0025274	229	Ovarian dermoid cyst
HP:0025278	46	Cold-induced sweating
HP:0025289	229	Cervical lymphadenopathy
HP:0025300	229	Malar rash
HP:0025312	229	Esophoria
HP:0025313	229	Exophoria
HP:0025318	229	Ovarian carcinoma
HP:0025321	229	Copper accumulation in liver
HP:0025324	229	Arterial occlusion
HP:0025329	168	Anti-glutamic acid decarboxylase antibody positivity
HP:0025330	61	Downgaze palsy
HP:0025331	80	Upgaze palsy
HP:0025335	179	Delayed ability to stand
HP:0025336	52	Delayed ability to sit
HP:0025343	229	Lupus anticoagulant
HP:0025355	158	Retinal arterial macroaneurysms
HP:0025358	40	Uveal ectropion
HP:0025369	229	Thick growth plates
HP:0025372	226	Loud snoring
HP:0025379	229	Anti-thyroid peroxidase antibody positivity
HP:0025380	118	Increased circulating androstenedione concentration
HP:0025383	45	Dorsocervical fat pad
HP:0025387	229	Pill-rolling tremor
HP:0025388	229	Thyroid nodule
HP:0025390	93	Reticular pattern on pulmonary HRCT
HP:0025394	40	Cystic pattern on pulmonary HRCT
HP:0025401	63	Staring gaze
HP:0025402	74	Square-wave jerks
HP:0025403	216	Stooped posture
HP:0025405	229	Visual fixation instability
HP:0025406	229	Asthenia
HP:0025407	229	Rectourethral fistula
HP:0025416	229	Vaginal stricture
HP:0025419	195	Pulmonary pneumatocele
HP:0025420	229	Diffuse alveolar hemorrhage
HP:0025425	229	Laryngospasm
HP:0025428	229	Bronchospasm
HP:0025430	48	High-pitched cry
HP:0025434	229	Reduced hemolytic complement activity
HP:0025435	145	Increased circulating lactate dehydrogenase concentration
HP:0025441	177	Achilles tendon calcification
HP:0025444	229	Reduced amygdala volume
HP:0025452	229	Pyoderma gangrenosum
HP:0025457	229	Decreased CSF protein concentration
HP:0025458	121	Decreased CSF albumin concentration
HP:0025460	204	High myoinositol in brain by MRS
HP:0025473	181	Hyperpigmented papule
HP:0025474	229	Erythematous plaque
HP:0025475	229	Erythematous macule
HP:0025477	229	Periarticular calcification
HP:0025478	112	Atrial standstill
HP:0025479	229	Self-neglect
HP:0025480	224	Lipomyelomeningocele
HP:0025481	76	Cervical hemivertebrae
HP:0025484	73	Increased circulating thyroglobulin level
HP:0025488	229	Detrusor sphincter dyssynergia
HP:0025492	45	Microcoria
HP:0025493	159	Palmoplantar erythema
HP:0025502	229	Overweight
HP:0025507	214	Yellow papule
HP:0025510	81	Nevus spilus
HP:0025514	151	Morning glory anomaly
HP:0025515	56	Delayed thelarche
HP:0025516	102	Coronary-pulmonary artery fistula
HP:0025520	229	Calcinosis cutis
HP:0025524	109	Palmoplantar scaling skin
HP:0025525	96	Scaling skin on fingertip
HP:0025526	229	Psoriasiform lesion
HP:0025528	229	Annular cutaneous lesion
HP:0025533	128	Peau d'orange
HP:0025534	100	Ocular melanocytosis
HP:0025547	229	Decreased mean corpuscular hemoglobin concentration
HP:0025548	229	Increased mean corpuscular hemoglobin concentration
HP:0025551	57	Optic nerve misrouting
HP:0025572	135	Punctal stenosis
HP:0025573	229	Mild myopia
HP:0025599	229	Inferior oblique muscle overaction
HP:0025607	166	Upper eyelid entropion
HP:0025608	186	Cicatricial ectropion
HP:0025612	229	Corneal astigmatism
HP:0025616	229	Sterile abscess
HP:0025630	129	Argininosuccinic aciduria
HP:0025632	229	Reduced reactive oxygen species production in neutrophils
HP:0025643	229	Tarlov cyst
HP:0025650	229	Steroid-dependent nephrotic syndrome
HP:0025671	229	Fetal pericardial effusion
HP:0025677	106	Fetal chylothorax
HP:0025680	72	Compound muscle action potential amplitude facilitation
HP:0025700	154	Anhydramnios
HP:0025706	100	Absent fetal nasal bone
HP:0025707	79	Hypoplastic nasal bone
HP:0025717	84	Skeletal muscle autophagosome accumulation
HP:0030002	229	Nocturnal lagophthalmos
HP:0030004	229	Cicatricial lagophthalmos
HP:0030005	229	Capillary leak
HP:0030007	99	EMG: positive sharp waves
HP:0030009	229	Cervical insufficiency
HP:0030011	195	Imperforate hymen
HP:0030015	116	Female anorgasmia
HP:0030016	229	Dyspareunia
HP:0030018	229	Decreased female libido
HP:0030019	229	Increased female libido
HP:0030022	54	Question mark ear
HP:0030032	110	Partial absence of foot
HP:0030033	229	Small finger
HP:0030037	56	Bifid ureter
HP:0030039	229	Fused thoracic vertebrae
HP:0030041	94	Schmorl's node
HP:0030043	229	Hip subluxation
HP:0030046	105	Hypoglycosylation of alpha-dystroglycan
HP:0030048	86	Colpocephaly
HP:0030049	229	Brain abscess
HP:0030050	229	Narcolepsy
HP:0030052	78	Inguinal freckling
HP:0030053	229	Stiff skin
HP:0030054	162	Perifollicular fibrosis
HP:0030058	229	Sickled erythrocytes
HP:0030059	229	Mitochondrial depletion
HP:0030062	229	Craniopharyngioma
HP:0030071	229	Medulloepithelioma
HP:0030072	229	Paranasal sinus neoplasm
HP:0030075	229	Ductal carcinoma in situ
HP:0030078	229	Lung adenocarcinoma
HP:0030079	229	Cervix cancer
HP:0030080	229	Burkitt lymphoma
HP:0030083	127	Salt craving
HP:0030088	229	Increased serum testosterone level
HP:0030092	83	Reduced muscle fiber merosin
HP:0030097	71	Absent muscle dystrophin expression
HP:0030099	52	Reduced muscle fiber alpha dystroglycan
HP:0030140	229	Oral cavity bleeding
HP:0030149	229	Cardiogenic shock
HP:0030153	229	Cholangiocarcinoma
HP:0030157	229	Flank pain
HP:0030160	229	Cervicitis
HP:0030162	116	Glomerulomegaly
HP:0030166	229	Night sweats
HP:0030167	229	Antimitochondrial antibody positivity
HP:0030169	229	Gastric varix
HP:0030175	45	Myelin tomacula
HP:0030185	229	Isometric tremor
HP:0030190	62	Oral motor hypotonia
HP:0030196	43	Fatigable weakness of respiratory muscles
HP:0030205	75	Increased jitter at single fiber EMG
HP:0030207	229	Paradoxical respiration
HP:0030213	229	Emotional blunting
HP:0030214	229	Hypersexuality
HP:0030215	58	Inappropriate crying
HP:0030216	229	Inertia
HP:0030217	229	Limb apraxia
HP:0030219	229	Semantic dementia
HP:0030220	229	Socially inappropriate behavior
HP:0030222	229	Visual agnosia
HP:0030225	80	Accumulation of muscle fiber desmin
HP:0030230	39	Central core regions in muscle fibers
HP:0030231	39	Glycogen accumulation in muscle fiber lysosomes
HP:0030232	84	Increased sarcoplasmic glycogen
HP:0030234	229	Highly elevated creatine kinase
HP:0030235	118	Extremely elevated creatine kinase
HP:0030241	69	Hypoplasia of deltoid muscle
HP:0030242	229	Portal vein thrombosis
HP:0030243	229	Hepatic vein thrombosis
HP:0030248	229	Mesenteric venous thrombosis
HP:0030252	90	Absent circulating B cells
HP:0030253	229	Defective T cell proliferation
HP:0030254	207	Nail bed hemorrhage
HP:0030257	85	Freckled genitalia
HP:0030260	165	Microphallus
HP:0030268	46	Hyperplastic callus formation
HP:0030269	229	Increased circulating insulin-like growth factor 1 concentration
HP:0030281	153	Cervical C3/C4 vertebral fusion
HP:0030284	98	Triangular tongue
HP:0030318	214	Angular cheilitis
HP:0030323	95	Unilateral vertebral artery hypoplasia
HP:0030328	229	Decreased osteoclast count
HP:0030329	229	Retinal thinning
HP:0030341	185	Decreased circulating follicle stimulating hormone concentration
HP:0030344	229	Decreased circulating luteinizing hormone level
HP:0030350	229	Erythematous papule
HP:0030351	229	Urticarial plaque
HP:0030353	229	Decreased serum insulin-like growth factor 1
HP:0030357	229	Small cell lung carcinoma
HP:0030362	229	Reduced muscle carnitine level
HP:0030369	229	Induced vaginal delivery
HP:0030381	60	Increased proportion of transitional B cells
HP:0030391	52	Spoken word recognition deficit
HP:0030392	229	Choroid plexus carcinoma
HP:0030393	229	Endolymphatic sac tumor
HP:0030404	229	Glucagonoma
HP:0030406	229	Primary peritoneal carcinoma
HP:0030409	229	Renal transitional cell carcinoma
HP:0030410	229	Sebaceous gland carcinoma
HP:0030417	229	Squamous cell carcinoma of the vulva
HP:0030423	229	Splenic cyst
HP:0030424	182	Epididymal cyst
HP:0030427	229	Ossifying fibroma of the jaw
HP:0030428	176	Cutaneous myxoma
HP:0030431	229	Osteochondroma
HP:0030434	229	Pilomatrixoma
HP:0030436	223	Fibrofolliculoma
HP:0030442	121	Anal margin squamous cell carcinoma
HP:0030446	229	Atypical pulmonary carcinoid tumor
HP:0030490	229	Exudative vitreoretinopathy
HP:0030491	229	Choriocapillaris atrophy
HP:0030496	229	Macular exudate
HP:0030501	161	Macular crystals
HP:0030503	229	Macular telangiectasia
HP:0030515	229	Moderately reduced visual acuity
HP:0030521	229	Bitemporal hemianopia
HP:0030528	229	Paracentral scotoma
HP:0030529	229	Ring scotoma
HP:0030530	229	Arcuate scotoma
HP:0030551	96	Visual acuity light perception with projection
HP:0030553	229	Visual acuity no light perception
HP:0030620	229	Inner retinal layer loss on macular OCT
HP:0030631	76	Hyperautofluorescent macular lesion
HP:0030632	56	Hypoautofluorescent macular lesion
HP:0030642	79	Fundus albipunctatus
HP:0030644	229	Blind-spot enlargment
HP:0030657	229	Umbilical cord hematoma
HP:0030663	38	Optically empty vitreous
HP:0030667	229	Peripheral retinal neovascularization
HP:0030668	40	Periorbital dermoid cyst
HP:0030672	88	Asteroid hyalosis
HP:0030682	229	Left ventricular noncompaction
HP:0030685	229	Decreased adiponectin level
HP:0030688	229	Increased glucagon level
HP:0030690	213	Gingival cleft
HP:0030691	39	Divergence nystagmus
HP:0030707	209	Unilateral lung agenesis
HP:0030708	111	Myeloschisis
HP:0030713	229	Vein of Galen aneurysmal malformation
HP:0030716	229	Acrania
HP:0030717	219	Meconium peritonitis
HP:0030718	229	Right atrial enlargement
HP:0030731	229	Carcinoma
HP:0030732	46	Dysplastic tricuspid valve
HP:0030745	229	Dilatation of the ductus arteriosus
HP:0030752	126	Dacryocystocele
HP:0030758	229	Periapical tooth abscess
HP:0030764	229	Ochronosis
HP:0030765	229	Sleep terror
HP:0030766	229	Ear pain
HP:0030771	229	Mallet finger
HP:0030774	229	Mitochondrial swelling
HP:0030783	229	Increased circulating interleukin 6 concentration
HP:0030784	229	Anomic aphasia
HP:0030786	229	Photopsia
HP:0030795	229	Reduced C-peptide level
HP:0030796	229	Increased C-peptide level
HP:0030799	229	Scaphocephaly
HP:0030802	229	Lower eyelid retraction
HP:0030804	67	Trachyonychia
HP:0030811	229	Tongue pain
HP:0030812	229	Enlarged tonsils
HP:0030813	122	Absent tonsils
HP:0030816	229	Gingival recession
HP:0030823	229	Scleral thickening
HP:0030833	229	Neck pain
HP:0030834	229	Shoulder pain
HP:0030836	229	Wrist pain
HP:0030838	229	Hip pain
HP:0030840	229	Ankle pain
HP:0030842	229	Choking episodes
HP:0030848	229	Elevated jugular venous pressure
HP:0030851	229	Low pulse pressure
HP:0030863	143	Nasal flaring
HP:0030866	229	Large knee
HP:0030871	229	Facet joint arthrosis
HP:0030874	142	Oxygen desaturation on exertion
HP:0030877	229	Reduced FEV1/FVC ratio
HP:0030880	229	Raynaud phenomenon
HP:0030882	229	Coronary artery aneurysm
HP:0030883	229	Femoroacetabular impingement
HP:0030892	229	Deep cerebral white matter hyperintensities
HP:0030897	229	Decreased intestinal transit time
HP:0030902	229	Palmomental reflex
HP:0030903	229	Grasp reflex
HP:0030906	39	Suck reflex
HP:0030915	229	Cerebellar edema
HP:0030921	229	5-minute APGAR score of 1
HP:0030925	229	5-minute APGAR score of 5
HP:0030928	229	1-minute APGAR score of 1
HP:0030939	227	Palpebral thickening
HP:0030948	229	Elevated gamma-glutamyltransferase level
HP:0030950	229	Pulmonary venous hypertension
HP:0030951	229	Skeletal muscle fibrosis
HP:0030955	229	Alcoholism
HP:0030961	102	Microspherophakia
HP:0030974	229	Cryptozoospermia
HP:0030977	229	Increased factor VIII activity
HP:0030980	123	Reduced brain glutamine level by MRS
HP:0030983	229	Ovarian thecoma
HP:0030991	229	Sclerosing cholangitis
HP:0030996	72	Megaduodenum
HP:0030998	229	Cerebrospinal fluid rhinorrhoea
HP:0031008	205	Lingual dystonia
HP:0031014	201	Arteria lusoria
HP:0031020	229	Bone marrow hypercellularity
HP:0031023	77	Multiple mucosal neuromas
HP:0031029	229	Elevated carcinoembryonic antigen level
HP:0031030	229	Elevated carcinoma antigen 125 level
HP:0031033	110	Impaired urinary acidification
HP:0031039	57	Early spermatogenesis maturation arrest
HP:0031040	45	Late spermatogenesis maturation arrest
HP:0031041	229	Obstruction of the superior vena cava
HP:0031045	93	Acral blistering
HP:0031056	229	Fusiform cerebral aneurysm
HP:0031057	229	Skin fissure
HP:0031061	57	Impaired toileting ability
HP:0031074	144	Abnormal response to ACTH stimulation test
HP:0031079	46	Impaired growth-hormone response to insulin stimulation test
HP:0031083	37	Abnormal response to human chorionic gonadotrophin stimulation test
HP:0031084	49	Excessive insulin response to glucagon test
HP:0031085	229	Decreased prealbumin level
HP:0031088	229	Vaginal dryness
HP:0031092	45	Spindle-shaped finger
HP:0031096	229	Delayed vertebral ossification
HP:0031098	229	Decreased thyroid-stimulating hormone level
HP:0031100	229	Decreased inhibin B level
HP:0031102	229	Increased antimullerian hormone level
HP:0031103	229	Decreased antimullerian hormone level
HP:0031104	229	Insulin receptor antibody positivity
HP:0031108	229	Triceps weakness
HP:0031109	229	Agalactia
HP:0031123	229	Recurrent gastroenteritis
HP:0031126	100	Impaired clot retraction
HP:0031146	56	Impaired oral bolus formation
HP:0031152	229	Full-thickness macular hole
HP:0031153	229	Membranous vitreous appearance
HP:0031156	154	Decreased platelet glycoprotein Ib
HP:0031157	229	Carotid cavernous fistula
HP:0031159	67	Thinning of Descemet membrane
HP:0031160	123	Myelokathexis
HP:0031161	213	Reduced brain glutamate level by MRS
HP:0031162	48	Impaired oropharyngeal swallow response
HP:0031164	229	Growth arrest lines
HP:0031165	229	Multifocal seizures
HP:0031169	229	Postterm pregnancy
HP:0031171	47	Femoral spur
HP:0031177	141	Finger flexor weakness
HP:0031179	229	Nuchal rigidity
HP:0031180	229	Erythema migrans
HP:0031185	198	Increased circulating NT-proBNP concentration
HP:0031188	229	Genital edema
HP:0031189	229	Wrist drop
HP:0031190	42	Superficial dermal perivascular inflammatory infiltrate
HP:0031205	229	Reduced lysosomal acid lipase activity
HP:0031207	229	Hepatic hemangioma
HP:0031208	122	Increased pituitary glycoprotein hormone alpha subunit level
HP:0031209	54	Decreased circulating lipoprotein lipase concentration
HP:0031214	100	Decreased circulating dehydroepiandrosterone concentration
HP:0031215	60	Decreased circulating dehydroepiandrosterone-sulfate concentration
HP:0031216	229	Increased circulating progesterone
HP:0031218	229	Inappropriate antidiuretic hormone secretion
HP:0031219	146	Reduced radioactive iodine uptake
HP:0031220	229	Increased radioactive iodine uptake
HP:0031223	59	Focal pancreatic islet hyperplasia
HP:0031224	38	Diffuse pancreatic islet hyperplasia
HP:0031236	40	Predominantly dermal neutrophilic infiltrate
HP:0031244	55	Swollen lip
HP:0031245	229	Productive cough
HP:0031246	229	Nonproductive cough
HP:0031248	51	Palmar pruritus
HP:0031250	229	Lip fissure
HP:0031258	229	Delirium
HP:0031261	229	Bladder polyp
HP:0031266	229	Podocyte foot process effacement
HP:0031274	229	Hypovolemic shock
HP:0031287	229	Seborrheic keratosis
HP:0031289	229	White papule
HP:0031290	53	Tuberous xanthoma
HP:0031291	67	Ichthyosis follicularis
HP:0031295	229	Left atrial enlargement
HP:0031298	229	Coronary sinus enlargement
HP:0031303	229	Femoral arterial calcification
HP:0031304	229	Iliac arterial calcification
HP:0031305	125	Tibial arterial calcification
HP:0031313	229	Abdominal aortic calcification
HP:0031318	48	Myofiber disarray
HP:0031319	229	Cardiomyocyte hypertrophy
HP:0031320	229	Cardiomyocyte mitochondrial proliferation
HP:0031329	229	Interstitial cardiac fibrosis
HP:0031333	126	Myocardial sarcomeric disarray
HP:0031348	193	Dextrotransposition of the great arteries
HP:0031352	229	Chest tightness
HP:0031353	229	Otitis media with effusion
HP:0031354	229	Sleep onset insomnia
HP:0031355	229	Maintenance insomnia
HP:0031358	229	Vegetative state
HP:0031364	229	Ecchymosis
HP:0031369	229	Colon perforation
HP:0031372	57	Cold paresis
HP:0031374	229	Ankle weakness
HP:0031380	229	Abnormal B cell proliferation
HP:0031382	159	Decreased lymphocyte proliferation in response to anti-CD3
HP:0031390	229	Reduced MHC II surface expression
HP:0031402	229	Reduced antigen-specific T cell proliferation
HP:0031405	229	Poroma
HP:0031413	229	Short telomere length
HP:0031415	229	High serum calcitriol
HP:0031417	229	Rhinorrhea
HP:0031418	229	Increased body mass index
HP:0031423	229	Small cerebellar cortex
HP:0031428	229	Increased circulating osteocalcin level
HP:0031429	171	Decreased circulating osteocalcin level
HP:0031435	160	Monotonic speech
HP:0031445	229	Oral mucosa nodule
HP:0031446	229	Erosion of oral mucosa
HP:0031452	229	Lichenoid skin lesion
HP:0031454	129	Apocrine hidrocystoma
HP:0031456	229	Ectopic pregnancy
HP:0031464	183	Genital blistering
HP:0031467	229	Negative affectivity
HP:0031469	229	Low self esteem
HP:0031473	229	Hostility
HP:0031485	228	Subperiosteal bone formation
HP:0031487	50	Capillary malformation of the lip
HP:0031490	229	Hemangioma of the lip
HP:0031491	176	Continuous spike and waves during slow sleep
HP:0031500	229	Abdominal mass
HP:0031501	229	Pelvic mass
HP:0031504	56	Foamy urine
HP:0031506	211	Increased circulating T4 concentration
HP:0031507	139	Decreased circulating T4 concentration
HP:0031516	229	Oocyte arrest at metaphase I
HP:0031520	229	Groin pain
HP:0031524	229	Ampulla of Vater carcinoma
HP:0031525	229	Keratoacanthoma
HP:0031526	229	Subretinal fluid
HP:0031565	134	Abdominal situs ambiguus
HP:0031568	48	Thickened aortic valve cusp
HP:0031589	229	Suicidal ideation
HP:0031590	229	Asthenopia
HP:0031603	175	Impaired nasal mucociliary clearance
HP:0031609	229	Geographic atrophy
HP:0031610	229	Recurrent shoulder dislocation
HP:0031624	229	Moderate myopia
HP:0031625	229	Pseudoaneurysm
HP:0031628	229	Aborted sudden cardiac death
HP:0031629	146	Impaired tandem gait
HP:0031649	229	Aortic rupture
HP:0031655	229	Quadricuspid aortic valve
HP:0031656	229	Systolic anterior motion of the mitral valve
HP:0031658	229	Third heart sound
HP:0031659	75	Fourth heart sound
HP:0031676	229	Monomorphic ventricular tachycardia
HP:0031677	229	Polymorphic ventricular tachycardia
HP:0031684	229	Renal artery atherosclerosis
HP:0031688	229	Erythroid dysplasia
HP:0031693	229	Severe Epstein Barr virus infection
HP:0031699	62	Disseminated cryptosporidium infection
HP:0031717	229	Alternating exotropia
HP:0031721	215	Sensory exotropia
HP:0031723	229	Secondary esotropia
HP:0031729	229	Moderate hypermetropia
HP:0031766	229	Convergence excess esotropia
HP:0031790	229	Mixed astigmatism
HP:0031792	229	Irregular astigmatism
HP:0031793	229	Increased serum leptin
HP:0031798	62	Elevated circulating apolipoprotein B concentration
HP:0031799	48	Decreased circulating apolipoprotein AI concentration
HP:0031807	229	Increased basophil count
HP:0031813	229	Colonic eosinophilia
HP:0031814	40	Palilalia
HP:0031817	229	Decreased circulating parathyroid hormone level
HP:0031819	229	Increased waist to hip ratio
HP:0031825	229	Freezing of gait
HP:0031831	229	Decreased serum zinc
HP:0031834	229	Aortopulmonary collateral arteries
HP:0031844	229	Euphoria
HP:0031846	229	Femur fracture
HP:0031851	229	Reduced hematocrit
HP:0031861	229	Decreased heart rate variability
HP:0031862	229	Increased heart rate variability
HP:0031864	229	Bacteremia
HP:0031867	123	Neck hypertonia
HP:0031868	229	Optic ataxia
HP:0031873	229	Early chronotype
HP:0031874	229	Late chronotype
HP:0031877	229	Elevated hepcidin level
HP:0031878	57	Acromicria
HP:0031882	229	Agyria
HP:0031883	85	Increased proinsulin:insulin ratio
HP:0031901	57	Elevated total serum tryptase
HP:0031908	114	Micrographia
HP:0031909	229	Unicornuate uterus
HP:0031913	116	Rhombencephalosynapsis
HP:0031919	77	Juvenile type ovarian granulosa cell tumor
HP:0031923	229	Hematocolpos
HP:0031931	65	Ocular flutter
HP:0031935	229	Ascending aorta hypoplasia
HP:0031936	229	Delayed ability to walk
HP:0031939	229	Conus terminalis arteriovenous malformation
HP:0031944	229	Pleural thickening
HP:0031947	135	Tongue tremor
HP:0031950	229	Usual interstitial pneumonia
HP:0031951	229	Nocturnal seizures
HP:0031955	97	Antalgic gait
HP:0031956	50	Elevated circulating aspartate aminotransferase concentration
HP:0031959	166	Leg dystonia
HP:0031960	229	Arm dystonia
HP:0031962	170	Elevated serum anion gap
HP:0031964	84	Elevated circulating alanine aminotransferase concentration
HP:0031965	229	Increased RBC distribution width
HP:0031969	229	Reduced blood urea nitrogen
HP:0031972	229	Presyncope
HP:0031982	229	Abnormal putamen morphology
HP:0031987	229	Diminished ability to concentrate
HP:0031992	229	Apical hypertrophic cardiomyopathy
HP:0031993	229	Hoffmann sign
HP:0032001	94	Pink urine
HP:0032003	229	Green urine
HP:0032005	107	Hemidystonia
HP:0032019	229	Muscle eosinophilia
HP:0032021	229	Eosinophilic liver infiltration
HP:0032024	229	Ileal ulcer
